website.url,mainBusinessLine.descriptions
dragonbox.fi,Other software publishing
www.kvarkensvvs.fi,"Plumbing, heat and air-conditioning installation"
www.leeloo.fi,Retail sale of clothing in non-specialized stores
www.tarjotaan.fi,Wholesale of plumbing and heating equipment and supplies
www.lvimatra.fi,"Plumbing, heat and air-conditioning installation"
http://www.arontos.com,"Other financial service activities, except insurance and pension funding n.e.c."
www.jukaraoy.fi,Construction of roads and motorways
www.creatio.io,Computer programming activities
www.dreamcircus.fi,Manufacture of other wearing apparel and accessories
http://www.farmescape.fi,Activities of amusement parks and theme parks
YLAF.net,Temporary employment agency activities
www.useless.fi,"Other activities auxiliary to financial services, except insurance and pension funding"
gnds.io,Other business support service activities n.e.c.
www.asn-urakointi.fi,Site preparation
www.tradeup.fi,Other retail sale via mail order houses and net commerce
https://www.ourmind.fi,"Data processing, hosting and related activities"
www.merimotti.fi,Electrical installation
www.iarc.fi,Architectural activities
www.lahitapiola.fi,Letting of other real estate
www.asikkalanilmalampo.fi,"Plumbing, heat and air-conditioning installation"
www.elavakieli.fi,Translation and interpretation activities
www.rannikonhautakivi.fi,"Cutting, shaping and finishing of stone"
www.vecturasolutions.com,Computer programming activities
www.clewat.com,Manufacture of other special-purpose machinery n.e.c.
www.leluco.fi,Specialist medical practice activities
www.trailpark.fi,Letting of other real estate
www.audivision.pro,Wholesale n.e.c.
www.arkdot.fi,Architectural activities
floranita.fi,Retail sale of flowers
www.volttimanagement.fi,Business and other management consultancy activities
asenno.com,Computer programming activities
www.x-raytrainer.com,Other educational institutions
www.elnoroy.fi,Electrical installation
www.bou.co,Advertising agency activities
www.privacyb.fi,Business and other management consultancy activities
gigantti.fi,Retail sale of audio and video equipment in specialised stores
www.sahkoholkki.fi,Electrical installation
www.pc-online.fi,"Retail sale of computers, peripheral units and software in specialised stores"
www.bositaconsulting.com,Business and other management consultancy activities
www.kivisaarenoriasema.com,Raising of horses and other equines
www.salamabrewing.com,Manufacture of beer
www.kiinteistot.tallberg.fi,Letting of other real estate
www.ovacavator.com,Other civil engineering n.e.c.
kosplan.fi,Structural engineering activities
www.pohjolanmoottorihuolto.fi,Repair and maintenance of other special-purpose machines
www.finn-gamec.fi,Wholesale n.e.c.
www.finstaller.fi,Joinery installation
www.jackbot.fi,Computer programming activities
https://lifeclass.fi,Other information service activities n.e.c.
www.timpuriltatalo.fi,Construction of residential and non-residential buildings
www.virtugrp.com,Other information technology and computer service activities
www.lindbom.fi,Computer programming activities
www.sisustusmainio.fi,Retail sale of paints
www.efel.fi,Letting of dwellings
www.vita-aeterna.fi,Performing arts
www.solmust.com,Research and experimental development on biotechnology
www.safeky.fi,Other business support service activities n.e.c.
www.nitramax.fi,Combined facilities support activities
www.zffz.com,Retail sale of gift articles and hobby materials
www.different.fi,Computer consultancy activities
www.selecore.com,Non-specialized wholesale
www.bitreeds.com,Computer consultancy activities
www.sanmaya.fi,Sports and recreation education
www.rossicle.com,"Motion picture, video and television programme production activities"
www.restauranthejm.com,Restaurants
nampaworks.com,Computer programming activities
www.vihreavuohi.fi,CafÚs and coffee bars
www.laseja.fi,Other specialised construction activities n.e.c.
http://ceci-corp.com,Business and other management consultancy activities
www.lasseenersen.com,Artistic creation
www.kkvasko.fi,In-service training centres
www.unaoy.fi,Computer programming activities
www.kiinteistomittaus.fi,Combined facilities support activities
WWW.VUOKRASTUDIO.FI,Photographic studio and other photographic activities
palvelulahjaksi.fi,Business and other management consultancy activities
www.putkityojokkeoy.fi,"Plumbing, heat and air-conditioning installation"
https://www.kiinteistomestarit.com,Operation of dwellings and residential real estate
www.oscar.fi,Activities of head offices
oivasocks.fi,Other retail sale via mail order houses and net commerce
www.raakku.co,Artistic creation
gsdnordic.com,Advertising agency activities
www.sokru.com,Advertising agency activities
www.beebike.fi,Repair of other personal and household goods
www.sophiasign.fi,Business and other management consultancy activities
www.jtvsahko.com,Electrical installation
www.espoonkotipuutarhurit.fi,Retail sale of gardening goods and supplies
www.lateralengine.com,Computer programming activities
www.sns-agency.com,Activities of employment placement agencies
https://www.k-ruoka.fi/kauppa/k-supermarket-lippulaiva,"Retail sale in large supermarkets (over 1,000 m¦)"
Tv-audio.fi,Retail sale of other second-hand goods in stores
www.aureanis.fi,Other health care services
www.sufhelsinki.com,Retail sale of clothing via mail order houses and net commerce
www.havudesign.fi,Retail sale of clothing in non-specialized stores
www.iiwari.com,Computer programming activities
www.lu-pa.fi,Logging
https://vastuuisannointi.fi,Management of real estate on a fee or contract basis
www.travelteam.fi,Other reservation service and related activities
www.elda.fi,Real estate agencies
www.salaisetojat.fi,Site preparation
www.aaltomarine.fi,Mechanical and process engineering design
www.koordinaattori.fi,Business and other management consultancy activities
Serix.fi,Freight transport by road
www.yrpt.fi,Book-keeping and closing-of-accounts activities
www.teippiklubi.fi,Wholesale n.e.c.
www.hiltulacapital.fi,Construction of residential and non-residential buildings
www.tampereentietokoneapu.fi,Computer facilities management activities
www.worka.fi,Other retail sale via mail order houses and net commerce
www.wildfishguiding.com,Amusement and recreation activities n.e.c.
www.webcell.fi,Computer programming activities
www.raksakeranen.fi,Construction of residential and non-residential buildings
wwww.glucomodicum.com,Research and experimental development on biotechnology
www.runawayplan.fi,Amusement and recreation activities n.e.c.
www.arvogroup.fi,Electrical installation
www.emkor.fi,Wholesale of food n.e.c.
www.woimala.fi,Business and other management consultancy activities
www.rocksolidcare.fi,Support activities to performing arts
www.lumintel.fi,Business and other management consultancy activities
www.littleheroes.fi,Child day-care homes
https://greenthumb.fi/,Wireless telecommunications activities
rivean.fi,Renting and leasing of cars and light motor vehicles
www.floorsolutions.fi,Floor and wall covering
www.carner.com,"Other financial service activities, except insurance and pension funding n.e.c."
www.parenracing.fi,Letting of other real estate
www.magnimundi.fi,Tour operator activities
liveverkko.fi,"Motion picture, video and television programme production activities"
www.david-architects.com/fi,Architectural activities
www.glowdia.fi,Interior design activities
www.huletek.fi,Development of building projects
www.kuopionasema.fi,CafÚs and coffee bars
helabo.fi,Business and other management consultancy activities
havenporvoo.fi,Advertising agency activities
www.mjva.fi,Organisation of conventions and trade shows
www.citrocasa.fi,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
parrenmaenpuu.com,"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting"
www.exse.fi,Business and other management consultancy activities
www.ri-plan.fi,Structural engineering activities
www.torkki.fi,Wholesale of metal and mineral products
www.joutsenmerkki.fi,"Other professional, scientific and technical activities"
http://jtk-sahko.fi/,Electrical installation
www.iprally.com,Computer programming activities
www.raksamoilanen.fi,Construction of residential and non-residential buildings
dramasto.fi,Other educational institutions
www.nordicrevup.com,"Other financial service activities, except insurance and pension funding n.e.c."
www.raivo.io,Computer programming activities
www.nevax.fi,Wholesale of machine tools
www.rakennuskellosaari.fi,Construction of residential and non-residential buildings
http://www.ncrypted.com/,Computer programming activities
www.autolanautohuolto.fi,Maintenance and repair of motor vehicles (excl. tyres)
www.citronnerie.com,Retail sale of other new goods
www.finmacgyver.fi,Construction of residential and non-residential buildings
www.hellowork.fi,Activities of employment placement agencies
www.restaurantinari.com,Restaurants
www.elamasiremppa.fi,Other specialised construction activities n.e.c.
www.intensive.fi,Activities of call centres
https://aatos.app,Computer programming activities
www.vintagetech.com,Retail sale of other second-hand goods in stores
www.mapbox.com,Computer programming activities
www.pirkanmaaneramessut.fi,Activities of other membership organisations n.e.c.
scandifors.fi,Retail sale via stalls and markets of other goods
www.aurinkoinenkotipartio.fi,Home help services for the elderly and disabled
www.holopainen.info,Freight transport by road
http://www.mamaknowsbest.fi,Computer consultancy activities
www.ravintolatanner.fi,Restaurants
www.oahyvonen.fi,Maintenance and repair of motor vehicles (excl. tyres)
tharju.fi,Construction of residential and non-residential buildings
www.StarPointers.fi,Other construction activities
www.toimiwa.fi,Other information technology and computer service activities
www.humanside.fi,Business and other management consultancy activities
www.rkmkivioja.fi,Architectural activities
www.sahkoaennuskosonen.fi,Electrical installation
www.dbecore.com,Other information service activities n.e.c.
www.brunsons.fi,Business and other management consultancy activities
www.minihouse.fi,Architectural activities
www.srp-palvelut.fi,Construction of residential and non-residential buildings
www.dakon.fi,"Plumbing, heat and air-conditioning installation"
www.connectedfinland.fi,Wireless telecommunications activities
https://www.bewtr.com/fi/,Wholesale of other machinery for use in industry
www.eahma.fi,Veterinary activities
www.vihertalovarpula.fi,Retail sale of gardening goods and supplies
https://uudenmaanikkunapalvelu.com/,Construction of residential and non-residential buildings
www.freetox.fi,Amusement and recreation activities n.e.c.
www.tulevanuohous.fi,Other building and industrial cleaning activities
www.trendyshop.fi,Retail sale of clothing in non-specialized stores
metsahuhtala.net,Silviculture and other forestry activities
www.alkutaival.fi,Residential and professional family care activities for children and young people
www.mp-kelkkavuokra.fi,Retail sale of cars and light motor vehicles
www.rentalstore.fi,Provision of accommodation n.e.c.
www.lumiradx.com,Research and development on medical sciences
www.brunngard.com,Retail sale of footwear and leather goods
www.abero.fi,"Wholesale of computers, computer peripheral equipment and software"
www.valmennusverkossa.fi,Sports and recreation education
www.kantodesign.fi,Manufacture of other wearing apparel and accessories
www.lahdesolutions.com,Computer facilities management activities
larsmoullforadling.com,Manufacture of other textiles n.e.c.
moru.fi,Computer consultancy activities
www.awardit.com,Other business support service activities n.e.c.
www.kulma26.fi,Restaurants
www.openocean.vc,"Trusts, funds and similar financial entities"
www.kuut.fi,Interior design activities
www.tulotan.fi,"Other financial service activities, except insurance and pension funding n.e.c."
www.porvoonlaatuauto.fi,Retail sale of cars and light motor vehicles
www.privatemediator.fi,Business and other management consultancy activities
www.lwcomposites.com,Structural engineering activities
www.talousvaaka.fi,Book-keeping and closing-of-accounts activities
https://napalmcustom.com/,Manufacture of sports goods
www.skyled.fi,Media representation
www.supersoftware.fi,Computer programming activities
www.uniofy.com,Computer programming activities
www.eurofins.fi,Combined office administrative service activities
www.hmdbox.fi,Industrial design activities
www.maaseutumaistuu.fi,Event catering activities
golfstudios.fi,Other sports activities
www.fbneo.fi,Wholesale n.e.c.
www.finlandiakirja.fi,"Retail sale of books, music and video recordings via mail order houses and net commerce"
www.irisnordic.com,Business and other management consultancy activities
www.helsinkikompass.fi,Other publishing activities
hh.henriksson.ax,Computer programming activities
www.ajatelma.com,Computer facilities management activities
www.mesiansiirtonurmi.fi,Landscape service activities
lunatec.fi,Computer programming activities
www.woimet.com,Remediation activities and other waste management services
http://www.hcpkiinteistohuolto.fi,Activities of sport clubs
www.blockhus.fi,Construction of residential and non-residential buildings
valtterilindholm.fi,Other educational institutions
www.lumotuli.com,Other specialised construction activities n.e.c.
www.tyrepoint.fi,Wholesale of tyres
www.qide.fi,Computer programming activities
www.lasitek.fi,Glazing
www.tehtaankirppis.fi,Retail sale of other second-hand goods in stores
www.saarentaika.com,"Manufacture of soap and detergents, cleaning and polishing preparations"
www.vav.fi,Letting of dwellings
www.vt-elementtiasennus.fi,Construction of residential and non-residential buildings
www.jeika.fi,Combined facilities support activities
www.lumio.fi,Support activities to performing arts
www.suomenlaserpuhdistus.fi,Other building and industrial cleaning activities
www.pirkanmaanisannointitiimi.fi,Management of real estate on a fee or contract basis
www.suomi-talo.fi,Development of building projects
www.sahko-ilo.fi,Electrical installation
www.jonnerasanen.com,Photographic studio and other photographic activities
www.cavereal.fi,Business and other management consultancy activities
www.netprofit.fi,Other information technology and computer service activities
www.paivakotitrio.fi,Child day-care homes
www.vetday.fi,Veterinary activities
www.speeddog.eu,Other human resources provision
https://www.terassihuolto.fi,Combined facilities support activities
www.dlnps.com,Business and other management consultancy activities
www.kampaamosvengi.fi,Hairdressing activities
www.studioukkonen.fi,Advertising agency activities
www.strixmarketing.fi,Business and other management consultancy activities
http://maarithiltunen.com,Industrial design activities
www.rajatapaus.fi,Performing arts
www.kakkupalvelupala.fi,Manufacture of bread; manufacture of fresh pastry goods and cakes
www.sininehetki.com,Restaurants
www.isokone.fi,Freight transport by road
www.q-agency.fi,Business and other management consultancy activities
https://www.kosahin.com,Retail sale of a wide array of products via mail order houses and net commerce
www.justafewclothing.com,Retail sale of clothing in non-specialized stores
www.moimini.fi,Retail sale of a wide array of products via mail order houses and net commerce
www.cestlavie.fi,Public relations and communication activities
www.aconcept.fi,Wholesale of textiles
www.kinomarilyn.fi,Motion picture projection activities
www.starbuna.fi,Taxi operation
www.haiduk.fi,Advertising agency activities
www.treedee.fi,Architectural activities
www.amartmed.fi,Wholesale of diagnostic instruments and medical and orthopaedic equipment
www.stellenbuilding.eu,Construction of residential and non-residential buildings
www.shakynut.fi,Graphic design activities
www.kultanenworks.fi,"Plumbing, heat and air-conditioning installation"
https://habibidoner.fi/,Retail sale in self-service stores (over 100 m¦ but not more than 400 m¦)
https://www.partybugs.com,Wholesale of food n.e.c.
www.timanttiliukkonen.fi,Construction of residential and non-residential buildings
https://www.jonilaurilaoy.fi/,Freight transport by road
www.huhtalankukkakauppa.fi,Retail sale of flowers
www.korjaamonieminen.com,Maintenance and repair of motor vehicles (excl. tyres)
www.hajalansahko.fi,Electrical installation
http://salaojax.fi,"Data processing, hosting and related activities"
naguseakayak.fi,Tour operator activities
www.goldlingglobal.com,Other telecommunications activities
www.skkt.fi,Support activities to performing arts
www.assarone.fi,Other specialised construction activities n.e.c.
www.viherhulina.fi,Retail sale of gardening goods and supplies
www.siikarantacamping.fi,"Camping grounds, recreational vehicle parks and trailer parks"
https://taigaschool.joikubooking.com/fi,Tour operator activities
www.ehostus.fi,Maintenance and repair of motor vehicles (excl. tyres)
https://www.northernaction.com,Advertising agency activities
www.fysionuppu.fi,Physiotherapy
www.saunarentola.fi,Amusement and recreation activities n.e.c.
www.sciotec.fi,"Plumbing, heat and air-conditioning installation"
www.kvtechnology.fi,Computer programming activities
www.whitepointdigital.fi,Computer programming activities
www.ainolandscaping.fi,Town and city planning
www.wnbagency.com,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
www.taitek.fi,Repair and maintenance of other special-purpose machines
www.retili.fi,Book-keeping and closing-of-accounts activities
reilulkv.fi,Real estate agencies
https://maatio.fi,Advertising agency activities
www.psifactor.fi,Other information service activities n.e.c.
clinicforma.com,Specialist medical practice activities
www.tahtikuljettajat.fi,Business and other management consultancy activities
www.rakennusjailmastointi.fi,Construction of residential and non-residential buildings
www.trifami3d.fi,Development of building projects
koodarikuiskaaja.fi,Public relations and communication activities
villiosa.fi,Maintenance and repair of motor vehicles (excl. tyres)
www.makmedia.fi,Advertising agency activities
kuorasjarvenkartano.fi,CafÚs
www.hiidenheimolaw.fi,Legal representation activities
www.casaanddesign.com/,Buying and selling of own real estate
http://www.taskmill.fi,Business and other management consultancy activities
www.riggedmind.com,Computer programming activities
www.marinaservices.fi,Construction of water projects
www.eliittisahko.fi,Electrical installation
www.ylojarvenautomaalaamo.fi,Maintenance and repair of motor vehicles (excl. tyres)
www.kimutec.fi,Mechanical and process engineering design
www.zenithoy.com,"Other financial service activities, except insurance and pension funding n.e.c."
www.secdatacom.fi,"Wholesale of computers, computer peripheral equipment and software"
paaskynen.fi,Taxi operation
www.firstvet.fi,Veterinary activities
www.teollisuudenvuokraus.fi,"Renting and leasing of other machinery, equipment and tangible goods n.e.c."
kurikanasuntorakennus.fi,Construction of residential and non-residential buildings
www.parkettityo.fi,Floor and wall covering
bitinflow.io,Computer programming activities
www.magee.fi,Advertising agency activities
www.vhkoneistus.fi,Machining
www.wasatalent.fi,Other human resources provision
www.kiito-orava.fi,Freight transport by road
www.tuffstaff.fi,Temporary employment agency activities
www.wasagroupfunds.fi,Letting of other real estate
rentmania.com,Other information service activities n.e.c.
www.sktoimisto.fi,Book-keeping and closing-of-accounts activities
oso.house,"Motion picture, video and television programme production activities"
www.ratsutilalinjamaki.com,Other sports activities
www.koskipadel.fi,Operation of sports facilities
www.linnacruising.com,Amusement and recreation activities n.e.c.
www.treeni-into.fi,Other sports activities
www.weldson.fi,Machining
www.fcsfinland.fi,Service activities incidental to air transportation
www.palletpartner.fi,Manufacture of wooden containers
www.bamomas.com,Computer programming activities
www.hekumamedia.com,"Other professional, scientific and technical activities"
fas.fi,Wholesale of cars and light motor vehicles
www.phseven.fi,Repair and maintenance of other special-purpose machines
www.loistoterveys.fi,Specialist medical practice activities
www.nobodyengineering.com,Computer programming activities
www.padelpark.fi,Operation of sports facilities
www.fitway.fi,Fitness facilities
www.nuottijarvi.fi,CafÚs
www.sonum.fi,Wholesale of radio and television goods
www.teamplay.fi,Amusement and recreation activities n.e.c.
pubjuoma.fi,Restaurants
www.valkkyhr.fi,Other human resources provision
www.qubital.fi,Computer consultancy activities
www.elastic.fi,Manufacture of other wearing apparel and accessories
www.mekaksoy.fi,Book-keeping and closing-of-accounts activities
www.setkatto.fi,Roofing activities
www.ravian.eu,Construction of residential and non-residential buildings
www.designhotelfinland.fi,Hotels
www.nurkkagym.fi,Fitness facilities
www.hytinrasa.fi,Business and other management consultancy activities
Www.haikusushi.fi,Restaurants
www.excellant.fi,Electrical engineering design
www.xaasit.fi,Other information technology and computer service activities
www.togrow.fi,Business and other management consultancy activities
www.heromaker.fi,Business and other management consultancy activities
www.vergemotorcycles.com,Manufacture of motor vehicles
https://plazamocca.fi/,CafÚs
www.productivityleap.com,Computer programming activities
www.kylmäkarhut.com,"Plumbing, heat and air-conditioning installation"
www.ilamar.fi,Repair and maintenance of ships and boats
www.Gello.fi,Retail sale of watches and jewellery in specialised stores
https://nypon.ax,Operation of dwellings and residential real estate
www.ingrain.fi,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
www.kiviasennusgashi.fi,Other specialised construction activities n.e.c.
https://www.saarikoskiravintolat.fi/riihi-bbq/,Restaurants
www.caidio.io,Business and other management consultancy activities
www.otekiipeilykeskus.fi,Operation of sports facilities
www.powera.fi,Electrical installation
www.omahotellit.fi,Hotels
fysiokaari.fi,Physiotherapy
www.kmvf.fi,Non-specialized wholesale of construction materials
www.korttientarinat.fi,Organisation of conventions and trade shows
www.myspeaker.fi,Show production and management activities
www.tutkimusvoima.fi,Business and other management consultancy activities
https://www.shri.fi,Other telecommunications activities
ruccon.com,Forwarding and freighting
www.uphouse.fi,Real estate agencies
rannistontila.fi,"Growing of cereals (except rice), leguminous crops and oil seeds"
www.adde.fi,Painting
www.finanssiverkko.net,Book-keeping and closing-of-accounts activities
https://trelectronic.fi/,Wholesale of electronic components
www.keskustiimi.fi,Manufacture of other electrical equipment
www.rakennusjonra.fi,Construction of residential and non-residential buildings
http://kivisto.pro,Photographic studio and other photographic activities
www.arikarki.com,Photographic studio and other photographic activities
www.viisivirkaa.fi,Business and other management consultancy activities
www.salonhoyryoy.fi,Retail sale of other new goods
www.teipit.com,Other advertising activities
www.janilaine.fi,Other construction activities
www.lampokatsastus.fi,"Plumbing, heat and air-conditioning installation"
www.dyykit.com,Computer consultancy activities
www.kodinkonepalvelu.com,Repair of consumer electronics
hijamahelsinki.com/,Other health care services
www.lapinrakennusinsinooritoimisto.fi,Other construction activities
www.halonen.fi,Temporary employment agency activities
valkohattu.fi,Computer programming activities
http://jamsacon.com,Research and development on engineering and technology
padeltampere.fi,Fitness facilities
metsaavain.fi,Support services to forestry
www.symbolum.fi,Book publishing
https://opencomp.fi,Business and other management consultancy activities
www.arcticconsulting.fi,Translation and interpretation activities
www.villapahkinamaki.fi,Amusement and recreation activities n.e.c.
kno.fi,Computer programming activities
www.keynote.fi,Educational support activities
www.elainklinikkakotisalo.fi,Veterinary activities
www.tavofix.com,Maintenance and repair of motor vehicles (excl. tyres)
www.kotieasy.fi,General cleaning of buildings
www.jwdpalvelut.fi,Activities of employment placement agencies
www.flyt.fi,Sports and recreation education
www.elmox.fi,Book-keeping and closing-of-accounts activities
www.gotek.fi,Mechanical and process engineering design
www.terapiakeskuskorsi.fi,Other health care services
www.aromdekor.fi,Wholesale of chemical products
www.campingjurva.fi,"Camping grounds, recreational vehicle parks and trailer parks"
www.autokolme.fi,Wholesale of cars and light motor vehicles
www.tyovoimaa.com,Temporary employment agency activities
www.bakersisters.fi,CafÚs and coffee bars
www.wejjo.net,Book-keeping and closing-of-accounts activities
www.finadeck.fi,Computer programming activities
www.nosht.com,Manufacture of other food products n.e.c.
kunnonkiinteistopalvelut.fi,Combined facilities support activities
www.otavoima.fi,Fitness facilities
www.juoksuopisto.fi,Sports and recreation education
taxijari.fi,Taxi operation
www.northshoredc.fi,Other information technology and computer service activities
www.hansdotter.fi,Advertising agency activities
www.expandia.fi,"Renting and leasing of other machinery, equipment and tangible goods n.e.c."
www.heidistrengell.com,Photographic studio and other photographic activities
klaavakiinteistot.fi,Construction of residential and non-residential buildings
www.fairly.digital,Computer programming activities
www.braveteddy.com,Advertising agency activities
www.itubiodyn.fi,Wholesale of health food
www.meslog.fi,Construction of residential and non-residential buildings
www.raitanen.fi,Business and other management consultancy activities
www.otva.fi,Other health care services
https://www.aivela.fi,Public relations and communication activities
skatta.ole.fit,Fitness facilities
www.numerotalo.fi,Business and other management consultancy activities
www.oulunase.fi,Retail sale of sports equipment and bicycles
www.keloravintola.fi,Restaurants
www.nikaequestrian.com,Retail sale of sports equipment and bicycles
www.saunamaailma.net,Retail sale of kitchen and sanitary fixtures
https://www.makewalls.com/,Manufacture of other furniture
www.embfinland.fi,Finishing of textiles
www.majamaja.com,"Other professional, scientific and technical activities"
www.traumapsykoterapia.fi,Other health care services
www.hellmancorp.fi,Advertising agency activities
www.aitaurakointi.fi,Other specialised construction activities n.e.c.
www.niinuagilitysport.com,Other personal service activities n.e.c.
www.theholyband.com,Show production and management activities
www.maristreehouse.fi,CafÚs
http://www.sähköflex.fi,Electrical installation
www.sofita.fi,Temporary employment agency activities
www.laatulattia.fi,Floor and wall covering
www.rettig.fi,Wholesale of metal and mineral products
www.pyorakauppa.fi/,Retail sale of sports equipment and bicycles
www.maalaus-jarvinen.fi,Construction of residential and non-residential buildings
www.zennez.fi,Repair of electrical equipment
www.ipeotech.fi,Manufacture of electricity distribution and control apparatus
www.eumaalaus.fi,Construction of residential and non-residential buildings
www.murapa.fi,Other specialised construction activities n.e.c.
www.hpjetvac.com,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
www.pangeacorp.fi,Agents involved in the sale of a variety of goods
www.digimen.fi,Research and development on engineering and technology
www.solutioncompass.fi,Computer consultancy activities
www.rakennuspalvelurantonen.fi,Construction of residential and non-residential buildings
www.sacpro.fi,Wholesale of plumbing and heating equipment and supplies
oletihana.fi,Beauty treatment activities
www.sosdata.fi,Computer consultancy activities
www.henrijuvonen.com,Letting of other real estate
www.elonaskel.fi,Physical well-being activities
www.helppy.fi,Home help services for the elderly and disabled
www.medialogi.fi,Research and experimental development on social sciences and humanities
https://suujahammas.fi/,Dental practice activities
www.uniqway.fi,Other health care services
www.taikapictures.com,"Motion picture, video and television programme production activities"
www.voconaut.com,Other information service activities n.e.c.
wwnl.atlasbalans.com/gi,Advertising agency activities
www.sahalahdentaksipalvelu.fi,Taxi operation
http://www.tampereenautoapu.fi/,Retail sale of tyres
www.fibosystem.fi,Non-specialized wholesale of construction materials
www.ukitaxi.fi,Taxi operation
www.nuohouspalvelunokiset.com,Other building and industrial cleaning activities
www.kahvilastockholm.fi,CafÚs
www.kalajoenlomat.fi,Renting of holiday cottages
www.metaltrade.fi,Agents involved in the sale of timber and building materials
www.korjaamosi.fi,Maintenance and repair of motor vehicles (excl. tyres)
neuropiste.fi,Physiotherapy
www.kunnanlaakarit.fi,General medical practice activities
https://www.kariparila.fi,Structural engineering activities
www.realityanimation.fi,"Motion picture, video and television programme post-production activities"
www.rollingrock.fi,Buying and selling of own real estate
https://www.polarnightenergy.com/,Separate production and distribution of district heat and air conditioning
www.insinooripalveluharju.com,Development of building projects
WWW.aplusfi.com,Driving school activities
www.vesikaste.net,Sports and recreation education
www.kotisavu.fi,"Processing and preserving of fish, crustaceans and molluscs"
RAVINTOLAMASALA.FI,Restaurants
www.musashi.fi,Advertising agency activities
www.a-lukko.fi,Locksmiths and key cutters
www.liferay.com,Computer programming activities
www.heromec.fi,Machining
ypt.fi,Letting of other real estate
www.byemmi.com,Photographic studio and other photographic activities
www.keilakukkokuopio.fi,Operation of sports facilities
www.suomenlaitejaasennus.fi,Other specialised construction activities n.e.c.
www.nettisivu.net,Business and other management consultancy activities
www.neurotiimi.fi,Other health care services
www.dailymotors.fi,Retail sale of motorcycles and related parts and accessories
www.php-remontit.fi,Construction of residential and non-residential buildings
www.cbhrecordings.com,Sound recording and music publishing activities
www.pathmaker.fi,Business and other management consultancy activities
www.muuttotarjous.fi,Removal services
www.planetcompany.com,Business and other management consultancy activities
www.hakafood.fi,CafÚs and coffee bars
www.pongfinity.fi,"Motion picture, video and television programme production activities"
www.renbil.ax,Renting and leasing of cars and light motor vehicles
www.automeikkaus.fi,Maintenance and repair of motor vehicles (excl. tyres)
www.conceptsmakers.com,Other advertising activities
www.lekatech.fi,"Manufacture of machinery for mining, quarrying and construction"
www.tietomuuntamo.fi,"Data processing, hosting and related activities"
www.mokkikokki.com,Youth hostels and mountain refuges
www.holyland.fi,Activities of other membership organisations n.e.c.
www.KL-Steel.fi,Manufacture of metal structures and parts of structures
www.insigno.fi,Other retail sale via mail order houses and net commerce
astiatvuokralle.fi,Renting and leasing of other personal and household goods
www.saapunki-marine.com,Advertising agency activities
www.ar-kiinteisto.fi,Combined facilities support activities
www.radianphotos.fi,Photographic studio and other photographic activities
https://dextella.fi,Letting of dwellings
www.wirokit.com,Computer programming activities
www.lassenius.com,Computer consultancy activities
palvelutalosuvituuli.fi,Sheltered housing activities for the disabled (excl. sheltered housing activities for mental retardation)
www.autoapaja.fi,Retail sale of cars and light motor vehicles
www.kovapalkki.fi,Construction of residential and non-residential buildings
www.ektimo.fi,Temporary employment agency activities
www.joogariina.fi,Sports and recreation education
www.cargo1.fi,Forwarding and freighting
www.usportshop.fi,Retail sale of clothing in non-specialized stores
www.kelokoski.fi,Other personal service activities n.e.c.
www.oriplan.com,Mechanical and process engineering design
http://flowdog.ax,Operation of sports facilities
www.taitosatama.fi,Residential care activities for substance abuse
www.uudenmaankotiapu.fi,General cleaning of buildings
https://asuntoarvio.fi/,Business and other management consultancy activities
www.blocksolutions.com,Manufacture of other plastic products
www.venner.fi,"Other retail sale not in stores, stalls or markets"
www.veljeksetpoutanen.fi,Site preparation
www.pizzerianapoli.com,Restaurants
www.talosahko.fi,Electrical installation
www.hypercell.fi,Computer programming activities
www.mozaik.fi,Construction of residential and non-residential buildings
www.ysikymppi.fi,Business and other management consultancy activities
www.sahko-av.fi,Electrical installation
www.jetiforlivet.com,Retail sale of clothing via mail order houses and net commerce
www.kestää.fi,Retail sale of audio and video equipment in specialised stores
www.lommox.fi,Maintenance and repair of motor vehicles (excl. tyres)
www.swa.fi,Letting of dwellings
www.tredev.fi,"Other financial service activities, except insurance and pension funding n.e.c."
www.copywriting-academy.com,Advertising agency activities
www.capexadvisors.fi,"Other activities auxiliary to financial services, except insurance and pension funding"
www.reworksgames.com,Computer programming activities
www.earthtech.fi,Business and other management consultancy activities
www.archipelagoactivities.fi,Other personal service activities n.e.c.
www.projectimpact.fi,Business and other management consultancy activities
www.valkealankivi.fi,"Cutting, shaping and finishing of stone"
www.dsgnrs.fi,Computer programming activities
www.reklamaatiopalvelu.fi,Combined office administrative service activities
http://www.soittolinja.fi/,Other telecommunications activities
www.elamanhuoltamo.fi,"Other professional, scientific and technical activities"
www.nordraudoitus.fi,Temporary employment agency activities
www.meetiqm.com,"Data processing, hosting and related activities"
www.lingonberryisland.com,Business and other management consultancy activities
www.ml-kartoitusjakuivaus.fi,Construction of residential and non-residential buildings
www.rakennustyotpulkkinen.fi,Construction of residential and non-residential buildings
www.frameryacoustics.com,Manufacture of office and shop furniture
https://sites.tuni.fi/catering-studio/esittely/,Other food service activities
www.proxyas.com,Wholesale of toys and games
